,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
358,BDCQ.SEA1CA,2013.12,207492,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
359,BDCQ.SEA1CA,2014.03,211991,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
360,BDCQ.SEA1CA,2014.06,210124,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
361,BDCQ.SEA1CA,2014.09,205440,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
362,BDCQ.SEA1CA,2014.12,207594,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
363,BDCQ.SEA1CA,2015.03,214158,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
364,BDCQ.SEA1CA,2015.06,212246,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
365,BDCQ.SEA1CA,2015.09,207462,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
366,BDCQ.SEA1CA,2015.12,211402,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
367,BDCQ.SEA1CA,2016.03,216597,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
368,BDCQ.SEA1CA,2016.06,214710,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
369,BDCQ.SEA1CA,2016.09,209854,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
370,BDCQ.SEA1CA,2016.12,215317,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
371,BDCQ.SEA1CA,2017.03,219090,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
372,BDCQ.SEA1CA,2017.06,219130,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
373,BDCQ.SEA1CA,2017.09,213648,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
374,BDCQ.SEA1CA,2017.12,220066,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
375,BDCQ.SEA1CA,2018.03,225445,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
376,BDCQ.SEA1CA,2018.06,224308,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
377,BDCQ.SEA1CA,2018.09,218059,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
378,BDCQ.SEA1CA,2018.12,223667,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
379,BDCQ.SEA1CA,2019.03,227931,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
380,BDCQ.SEA1CA,2019.06,225492,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
381,BDCQ.SEA1CA,2019.09,219991,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
382,BDCQ.SEA1CA,2019.12,227095,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
383,BDCQ.SEA1CA,2020.03,228672,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
384,BDCQ.SEA1CA,2020.06,224825,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
385,BDCQ.SEA1CA,2020.09,218967,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
386,BDCQ.SEA1CA,2020.12,222691,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
387,BDCQ.SEA1CA,2021.03,223355,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
388,BDCQ.SEA1CA,2021.06,224296,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
389,BDCQ.SEA1CA,2021.09,221282,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
390,BDCQ.SEA1CA,2021.12,226109,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
391,BDCQ.SEA1CA,2022.03,228608,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
392,BDCQ.SEA1CA,2022.06,226870,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
393,BDCQ.SEA1CA,2022.09,224994,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
394,BDCQ.SEA1CA,2022.12,229708,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
395,BDCQ.SEA1CA,2023.03,232496,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
396,BDCQ.SEA1CA,2023.06,232854,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
397,BDCQ.SEA1CA,2023.09,228332,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
398,BDCQ.SEA1CA,2023.12,230027,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
399,BDCQ.SEA1CA,2024.03,230122,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
400,BDCQ.SEA1CA,2024.06,228544,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
401,BDCQ.SEA1CA,2024.09,221901,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
402,BDCQ.SEA1CA,2024.12,223554,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
403,BDCQ.SEA1CA,2025.03,223911,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
404,BDCQ.SEA1CA,2025.06,222420,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
405,BDCQ.SEA1CA,2025.09,216393,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
406,BDCQ.SEA1CS,2011.06,205546,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
407,BDCQ.SEA1CS,2011.09,205226,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
408,BDCQ.SEA1CS,2011.12,204628,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
409,BDCQ.SEA1CS,2012.03,204756,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
410,BDCQ.SEA1CS,2012.06,205574,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
411,BDCQ.SEA1CS,2012.09,203885,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
412,BDCQ.SEA1CS,2012.12,204141,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
413,BDCQ.SEA1CS,2013.03,204864,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
414,BDCQ.SEA1CS,2013.06,204151,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
415,BDCQ.SEA1CS,2013.09,205897,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
416,BDCQ.SEA1CS,2013.12,207953,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
417,BDCQ.SEA1CS,2014.03,208158,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
418,BDCQ.SEA1CS,2014.06,209034,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
419,BDCQ.SEA1CS,2014.09,209916,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
420,BDCQ.SEA1CS,2014.12,208006,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
421,BDCQ.SEA1CS,2015.03,210421,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
422,BDCQ.SEA1CS,2015.06,211082,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
423,BDCQ.SEA1CS,2015.09,211979,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
424,BDCQ.SEA1CS,2015.12,211741,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
425,BDCQ.SEA1CS,2016.03,212944,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
426,BDCQ.SEA1CS,2016.06,213484,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
427,BDCQ.SEA1CS,2016.09,214478,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
428,BDCQ.SEA1CS,2016.12,215490,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
429,BDCQ.SEA1CS,2017.03,215540,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
430,BDCQ.SEA1CS,2017.06,217882,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
431,BDCQ.SEA1CS,2017.09,218401,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
432,BDCQ.SEA1CS,2017.12,219976,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
433,BDCQ.SEA1CS,2018.03,222018,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
434,BDCQ.SEA1CS,2018.06,223098,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
435,BDCQ.SEA1CS,2018.09,222846,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
436,BDCQ.SEA1CS,2018.12,223295,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
437,BDCQ.SEA1CS,2019.03,224753,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
438,BDCQ.SEA1CS,2019.06,224424,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
439,BDCQ.SEA1CS,2019.09,224542,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
440,BDCQ.SEA1CS,2019.12,226550,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
441,BDCQ.SEA1CS,2020.03,225832,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
442,BDCQ.SEA1CS,2020.06,223876,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
443,BDCQ.SEA1CS,2020.09,223094,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
444,BDCQ.SEA1CS,2020.12,222124,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
445,BDCQ.SEA1CS,2021.03,220918,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
446,BDCQ.SEA1CS,2021.06,223407,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
447,BDCQ.SEA1CS,2021.09,225011,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
448,BDCQ.SEA1CS,2021.12,225606,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
449,BDCQ.SEA1CS,2022.03,226487,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
450,BDCQ.SEA1CS,2022.06,225856,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
451,BDCQ.SEA1CS,2022.09,228447,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
452,BDCQ.SEA1CS,2022.12,229364,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
453,BDCQ.SEA1CS,2023.03,230581,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
454,BDCQ.SEA1CS,2023.06,231653,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
455,BDCQ.SEA1CS,2023.09,231631,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
456,BDCQ.SEA1CS,2023.12,229863,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
457,BDCQ.SEA1CS,2024.03,228353,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
458,BDCQ.SEA1CS,2024.06,227194,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
459,BDCQ.SEA1CS,2024.09,225056,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
460,BDCQ.SEA1CS,2024.12,223508,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
461,BDCQ.SEA1CS,2025.03,222229,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
462,BDCQ.SEA1CS,2025.06,221000,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
463,BDCQ.SEA1CS,2025.09,219482,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Seasonally adjusted,,
464,BDCQ.SEA1CT,2011.06,205597,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
465,BDCQ.SEA1CT,2011.09,205138,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
466,BDCQ.SEA1CT,2011.12,204706,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
467,BDCQ.SEA1CT,2012.03,204980,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
468,BDCQ.SEA1CT,2012.06,205002,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
469,BDCQ.SEA1CT,2012.09,204320,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
470,BDCQ.SEA1CT,2012.12,204177,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
471,BDCQ.SEA1CT,2013.03,204437,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
472,BDCQ.SEA1CT,2013.06,204595,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
473,BDCQ.SEA1CT,2013.09,205898,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
474,BDCQ.SEA1CT,2013.12,207609,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
475,BDCQ.SEA1CT,2014.03,208392,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
476,BDCQ.SEA1CT,2014.06,209098,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
477,BDCQ.SEA1CT,2014.09,209557,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
478,BDCQ.SEA1CT,2014.12,209678,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
479,BDCQ.SEA1CT,2015.03,210198,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
480,BDCQ.SEA1CT,2015.06,211236,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
481,BDCQ.SEA1CT,2015.09,211689,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
482,BDCQ.SEA1CT,2015.12,212085,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
483,BDCQ.SEA1CT,2016.03,212708,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
484,BDCQ.SEA1CT,2016.06,213598,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
485,BDCQ.SEA1CT,2016.09,214518,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
486,BDCQ.SEA1CT,2016.12,215179,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
487,BDCQ.SEA1CT,2017.03,216081,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
488,BDCQ.SEA1CT,2017.06,217369,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
489,BDCQ.SEA1CT,2017.09,218656,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
490,BDCQ.SEA1CT,2017.12,220038,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
491,BDCQ.SEA1CT,2018.03,221940,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
492,BDCQ.SEA1CT,2018.06,222921,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
493,BDCQ.SEA1CT,2018.09,222973,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
494,BDCQ.SEA1CT,2018.12,223523,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
495,BDCQ.SEA1CT,2019.03,224383,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
496,BDCQ.SEA1CT,2019.06,224482,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
497,BDCQ.SEA1CT,2019.09,224987,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
498,BDCQ.SEA1CT,2019.12,226101,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
499,BDCQ.SEA1CT,2020.03,225764,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
500,BDCQ.SEA1CT,2020.06,224153,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
501,BDCQ.SEA1CT,2020.09,222988,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
502,BDCQ.SEA1CT,2020.12,221871,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
503,BDCQ.SEA1CT,2021.03,221617,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
504,BDCQ.SEA1CT,2021.06,223119,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
505,BDCQ.SEA1CT,2021.09,224897,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
506,BDCQ.SEA1CT,2021.12,225780,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
507,BDCQ.SEA1CT,2022.03,226219,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
508,BDCQ.SEA1CT,2022.06,226966,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
509,BDCQ.SEA1CT,2022.09,228155,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
510,BDCQ.SEA1CT,2022.12,229489,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
511,BDCQ.SEA1CT,2023.03,230618,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
512,BDCQ.SEA1CT,2023.06,231631,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
513,BDCQ.SEA1CT,2023.09,231436,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
514,BDCQ.SEA1CT,2023.12,230004,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
515,BDCQ.SEA1CT,2024.03,228458,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
516,BDCQ.SEA1CT,2024.06,226981,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
517,BDCQ.SEA1CT,2024.09,225195,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
518,BDCQ.SEA1CT,2024.12,223500,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
519,BDCQ.SEA1CT,2025.03,222237,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
520,BDCQ.SEA1CT,2025.06,220902,,1,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
521,BDCQ.SEA1CT,2025.09,219607,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Trend,,
522,BDCQ.SEA1DA,2011.06,14486,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
523,BDCQ.SEA1DA,2011.09,14796,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
524,BDCQ.SEA1DA,2011.12,15026,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
525,BDCQ.SEA1DA,2012.03,15065,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
526,BDCQ.SEA1DA,2012.06,15046,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
527,BDCQ.SEA1DA,2012.09,15188,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
528,BDCQ.SEA1DA,2012.12,15269,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
529,BDCQ.SEA1DA,2013.03,15844,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
530,BDCQ.SEA1DA,2013.06,15895,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
531,BDCQ.SEA1DA,2013.09,15773,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
532,BDCQ.SEA1DA,2013.12,16010,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
533,BDCQ.SEA1DA,2014.03,15570,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
534,BDCQ.SEA1DA,2014.06,15347,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
535,BDCQ.SEA1DA,2014.09,15515,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
536,BDCQ.SEA1DA,2014.12,15830,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
537,BDCQ.SEA1DA,2015.03,16017,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
538,BDCQ.SEA1DA,2015.06,15972,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
539,BDCQ.SEA1DA,2015.09,15962,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
540,BDCQ.SEA1DA,2015.12,16143,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
541,BDCQ.SEA1DA,2016.03,16372,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
542,BDCQ.SEA1DA,2016.06,16416,,0,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Electricity, Gas, Water and Waste Services",Actual,,
